Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
allahu akbar itu gue masih main gunung by the way ayo temenannn,0,0,0,0,0,0,0,0,0,0,0,0
klub yang kena banned,0,0,0,0,0,0,0,0,0,0,0,0
krisis warga venezuela pilih makan daging busuk dan jadi kerja komersial uniform resource locator uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
salat jumat dulu biar ganteng dan dari kecil gue katolik dan emak bapak gue tidak mau gue ganteng,0,0,0,0,0,0,0,0,0,0,0,0
dan telah be anya ke teman teman a i dari didik anak aku tau jawab didik anak itu adalah wkwk,0,0,0,0,0,0,0,0,0,0,0,0
belum pernah ada yang tak tarik dalam hidup di dalam tampil orang yang paling sekalipun ada drama komedi dan tragedi,0,0,0,0,0,0,0,0,0,0,0,0
ahok tidak layak sepe i manusia dia lebih tepat sepe i yang tidak punya akal pikir dan jiwa manusiawi,1,1,1,0,0,0,0,0,1,1,0,0
rudy goni rpgpedia ada dua calon gubernur di jawa tengah tapi menang hanya 1 ganjar yasin kami ganjar yasin kandang banteng salam teman role playing game nama rudy teman ruddy,0,0,0,0,0,0,0,0,0,0,0,0
benar benar bebel nih,1,1,0,1,0,0,0,0,1,0,1,0
paranoid bukti perintah yang rapuh dan kami rindu ria lengser di depan istana dengan ribu rakyat kepal tangan,1,0,1,0,0,0,0,0,1,0,0,1
nyata vinna,1,1,1,0,0,0,0,0,1,1,0,0
kamu,1,1,0,1,0,0,0,0,1,0,1,0
mau nomor dua dan karena aku belum pernah punya eyeshadow sama sekali iya iya aku perempuan macam apa biasa pinjam doang hehe mau beli juga asa mahal kenapa sih ya jadi ya ya sudah begitu nomor dua lihat pal,0,0,0,0,0,0,0,0,0,0,0,0
agama sempurna umat banyak yang pintar kok kenapa yang terus yang berani bicara aduh,0,1,0,0,0,0,0,0,0,0,0,0
partai indonesia gaya baru dan kaum liberal panas karena makin banyak muslimah di indonesia pakai hijab,0,0,0,0,0,0,0,0,0,0,0,0
gue tuduh kamu anak yuk bukti kamu anak orang dengan tes dna ya cepat tidak pakai lama,1,1,1,0,0,0,0,0,1,1,0,0
tienteuus dong kak ya kali aku kayak hore yang tiap obrol sama orang ajak mulu mursidah deh ah,0,0,0,0,0,0,0,0,0,0,0,0
2 jembatan ambruk rugi miliar dan nyawa belum masuk rugi ekonomi dari distribusi barang rugi bisnis transpo asi dan efek lain itu baru satu yang ambruk towewew,0,0,0,0,0,0,0,0,0,0,0,0
ya kamfrettt ya kaum anda yang cuma nyinyir kaum malas,1,1,0,1,0,0,0,0,1,0,1,0
gubernur jawa timur target jembatan widang selesai h 15 lebaran,0,0,0,0,0,0,0,0,0,0,0,0
permanen,1,1,1,0,0,0,0,0,1,1,0,0
usir cina karena mereka jokowi radikal usir cina karena mereka generasi bangsa kita mental rusak sudah saat kita tumbang jokowi uniform resource locator,1,0,0,1,0,1,0,0,0,0,0,1
habis lempar batu sembunyi tangan habis pasang bom sembunyi sembunyi,0,0,0,0,0,0,0,0,0,0,0,0
kamu sana minum obat uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
wah ini beri tau cara 2 periode,0,0,0,0,0,0,0,0,0,0,0,0
nama patrialis akbar status pidana kasus korupsi dukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
rabi israel sebut orang kulit hitam bagai picu kecam keras uniform resource locator,0,1,0,0,0,0,0,0,0,0,0,0
banding beli go dengan ongkos kirim 4000 aku pakai kaki jalan 20 menit dari kampus ke tempat makan cari makan juga yang banyak terus harga lumayan di sini tiga belas ribu kamu dapat telur dadar ayam kare sama sayur tumis kacang panjang bro itu lumayan,0,0,0,0,0,0,0,0,0,0,0,0
maksud gue otak itu manusia yang beda lo ya sama kampung kalau di kampung malah guyub kok tidak pandang agama apa malah kalau raya hari besar suka saling bantu,1,1,1,0,0,0,0,0,1,1,0,0
fiksi itu sifat imajiner atau naratif dalam fiksi imajinasi tak ada hukum wajib percaya jadi boleh percaya boleh tidak sesuai narasi pikir masing masing orang dalam agama hukum wajib percaya pada firman nya dalam kitab suci jadi yang bilang kitab suci fik,0,0,0,0,0,0,0,0,0,0,0,0
tidak kamu manusia,1,1,1,0,0,0,0,1,0,1,0,0
sayang sekali punya paras nan cantik kumpul sama cowok bawa mau makanya suka gengsi kalau mau pacar eh lihat foto foto ada sama cowok nongkrong pinggir jalan apa enggak malu ya percuma cantik kalau otak murah,0,1,0,0,0,0,0,0,0,0,0,0
mirip adegan film tidak tiga puluh detik partai indonesia perlu di catat bahwa ini adalah anti islam uniform resource locator,1,0,0,1,1,0,0,0,0,0,1,0
mana nge i,1,1,1,0,0,0,0,0,1,1,0,0
di indonesia ini bicara tentang langgar ham dan sejarah papua akan tuduh bagai penghianat negara provokator dan lain lain padahal orang bicara karena memang fakta ada jahat negara hadap papua dan sesuai prinsip dan undang undang di indonesia,0,0,0,0,0,0,0,0,0,0,0,0
ih ada mak datang,0,0,0,0,0,0,0,0,0,0,0,0
bicara,0,0,0,0,0,0,0,0,0,0,0,0
dukung surat pemberitahuan tahun arb sda adalah orang orang tabiat kasar masuk orang ini begitu begitu moga laknat oleh allah,1,1,0,1,0,0,0,0,1,0,1,0
buat sewa kayak juga bisa itu,0,1,0,0,0,0,0,0,0,0,0,0
nah itu tidak jadi di indonesia saja kan di suadi arabia orang ulama juga kena cekal,0,0,0,0,0,0,0,0,0,0,0,0
terlalu biasa anda dasaaaar bolot p luka,1,1,1,0,0,0,1,0,0,1,0,0
saja yang ada ada bikin meme sementara nista agama kamu puja puja,1,1,0,1,1,0,0,0,0,0,1,0
benar bukan lelaki itu tapi itu yang ajak lelaki itu wifi tengok tangan dia uniform resource locator,1,1,1,0,0,0,0,0,1,1,0,0
misal waraqah ibn naufal sepupu khadijah ada orang imam nestorian yang tentu asal kiblat pada kristen nestorian di suriah mungkin sekali waraqah pakai alah allah ketimbang elohim yahweh,0,0,0,0,0,0,0,0,0,0,0,0
saat ini budaya mereka be ransformasi jadi budaya yang telah lama serap pengaruh bahkan lebih dari beri virus,0,0,0,0,0,0,0,0,0,0,0,0
biak kumpul maki hamun dan bully dalam twitter dan awak suka ke banyak liar liar dan banyak lagi kawan kawan awak menye ai bangsa dan nini adalah begitu begitu begitu,0,0,0,0,0,0,0,0,0,0,0,0
kata otoriter kalau otoriter sepe i pimpin korea utara mungkin yang tidur itu sudah hukum mati sama kim jong uji nasional,1,0,1,0,0,0,0,0,1,1,0,0
gue cewek cantik kenapa rep an pada bilang gue dah,0,1,0,0,0,0,0,0,0,0,0,0
kalau aku jual amik untung teruk lima kali ganda aku charge goods and services tax yahudi,0,0,0,0,0,0,0,0,0,0,0,0
bukan cuma itu nya demokrasi bahkan tidak harga intelektualitas orang orang tidak mau sekolah sama orang yang juang untuk pintar sampai dapat gelar prof pun nilai sama cuma 1 suara,0,0,0,0,0,0,0,0,0,0,0,0
tiap pakai foto bapak sih kalau pakai wonho kenapa gue rasa kotor dosa dan jijik ya,0,1,0,0,0,0,0,0,0,0,0,0
yang birit birit tunggang langgang lintang pukang dengar suara azan itu lah nanti loh alaih,0,0,0,0,0,0,0,0,0,0,0,0
ketika kamu punya dua adik cowok masih bocah tapi yang satu sudah sunat dan tiba tiba yang kecil bicara dan kok aku kayak begini kok abang kayak begitu bentuk beda wkwk,0,1,0,0,0,0,0,0,0,0,0,0
ya tidak kasih juga tidak papa biar tambah gelar baru langgar hak buruh belum kamu sengak biasa dari zaman soeha o sampai susilo bambang yudhoyono hal yang remeh temeh begini adalah tidak bahas,1,1,1,0,0,0,0,0,1,1,0,0
kalau ingin mention gue lagi genap dulu ikut kamu ya kamu mention gue lagi ras masuk kakus tidak ada waktu buat berfollower 2 digit,1,1,1,0,0,0,0,0,1,1,0,0
prabowo rekan teriak teriak hujat jokowi jokowi diam tak balas dalam diam jokowi bukti balik dengan bukti telah 50 tahun indonesia kuasa 51 saham pt freepo indonesia prabowo rekan dalam diam nyata harap dukung as dengan janji jika,0,0,0,0,0,0,0,0,0,0,0,0
80 rakyat jawa barat istikamah tetap dukung prabowo untuk jadi presiden 2019 calon wakil presiden serah partai adil sejahtera,0,0,0,0,0,0,0,0,0,0,0,0
intip motor gede iring iring presiden as,0,0,0,0,0,0,0,0,0,0,0,0
yang jelas otak ahok djarot sudah sangat tumpul sangat loyo dan stres sudah jebol harus copot dan ganti,1,1,1,0,0,0,1,0,0,1,0,0
nalar yang sehat tidak mungkin pikir buruk hingga jauh itu puisi itu tulis oleh orang ulama yang cinta islam orang ulama yang rindu islam tumbuh bagai ajar kasih sayang dan rahmat bagi seluruh masyarakat di negeri ini percaya,0,0,0,0,0,0,0,0,0,0,0,0
nyata senjata yang paling mati bukan bom nuklir tapi mulut yang ucap janji janji manis mau lamar tau tau sudah lamar cewek lain juga dan astagfirullah,0,0,0,0,0,0,0,0,0,0,0,0
usir teroris buddha yang bunuh muslim rohingya usir duta besar myanmar,1,0,0,1,1,1,0,0,0,0,0,1
tidak ada tanda tanya upil,1,1,1,0,0,0,0,0,1,1,0,0
wkwk masa burung kenari mau pakai buat dokumentasi burung hantu harus atau burung,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0
abdul sattar edhi bapak sederhana yang milik ribu armada ambulans gratis pernah tanya kenapa kamu juga bantu orang kristen dan hindu dalam ambulans ia jawab karena ambulans lebih muslim dari respect peace human,0,0,0,0,0,0,0,0,0,0,0,0
pak cik sudah tua nak apa kuadrat pak cik nih boleh buat sepakat pakai kopiah minta sedekah jual kismis dan dan pak cik muda lagi bila pak cik warna rambut kuning bawa duit banyak dan dan kita oke kan dan nini adalah begitu begitu begitu,1,1,1,0,0,0,0,0,1,1,0,0
pilih yang tepat dan masuk akal adalah satu kader dan luar jawa oratornnya bak soekarno gelora bawa militansi kader ke titik te inggi dan,0,0,0,0,0,0,0,0,0,0,0,0
tanam obat di halaman rumah ibu ku tumbuh subur alhamdulillah mengkudu buah dewa kencur jahe salam bawang merah jambu juga ada dan lain lain ingin delima belum dapat hunting ah latepost 24 februari uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
tidak bisa dia,1,1,1,0,0,0,0,0,1,1,0,0
yang jelas kalau ada foto foto yang begitu loba tari sekolah dasar lks lomba terampil siswa sekolah tengah juru janji adat gorontalo gadis kecil yang sudah anjak remaja sekitar tahun 2010 ccu cross cultural understanding universitas k,0,0,0,0,0,0,0,0,0,0,0,0
mantap usir kaum cina dari karawang,1,0,0,1,0,1,0,0,0,0,0,1
biasa lah prof kaum kambing bengek ya begitu beda sedikit bilang tertawa sudah,1,1,0,1,0,0,0,0,1,0,1,0
iya memang bahasa,0,0,0,0,0,0,0,0,0,0,0,0
bukan tapi benar benar,1,1,1,0,0,0,0,1,0,1,0,0
presiden akan tanam pohon tanda revitalisasi sungai citarum di jawa barat,0,0,0,0,0,0,0,0,0,0,0,0
telah jadi peristiwa ronta tidak 30 september 1965 oleh partai indonesia jadi tanda akhir dari perintah orde lama,0,0,0,0,0,0,0,0,0,0,0,0
benam 2018 dan 2019 anti islam,1,0,1,0,1,0,0,0,0,0,0,1
makanya rakyat juga sudah tidak sabar ingin lengser tapi para tokoh negeri pada takut sama santet jokowi cari tokoh nasional yang berani,1,0,1,0,0,0,0,0,1,1,0,0
ayo mana kamu sini,0,1,0,0,0,0,0,0,0,0,0,0
kamu lesung pipi itu cacat sekian,1,1,1,0,0,0,1,0,0,1,0,0
jokowi dusta pantas mundur,1,0,1,0,0,0,0,0,1,1,0,0
kira,0,1,0,0,0,0,0,0,0,0,0,0
mata,1,1,1,0,0,0,1,0,0,1,0,0
kalau kamu di banding ar jauh koen manusia suka latih selet kok sudah gila kamu tukang fitnah tukang fitnah sama dengan makan daging manusia nanti pak ai mana lagi kamu ikut moga orang medan cuma kamu saja yang,1,1,1,0,0,0,0,0,1,1,0,0
mari kita ganyang partai indonesia dari negara satu republik indonesia,1,0,0,1,0,0,0,0,1,0,0,1
fiksi itu sifat imajiner atau naratif dalam fiksi imajinasi tak ada hukum wajib percaya jadi boleh percaya boleh tidak sesuai narasi pikir masing masing orang dalam agama hukum wajib percaya pada firman nya dalam kitab,0,0,0,0,0,0,0,0,0,0,0,0
dan kalau dzimmi malah wajib kita jaga dan lindung tapi juga ada batas batasanya yaitu tentang ranah agama kalau untuk urus muamalah juga tidak,0,0,0,0,0,0,0,0,0,0,0,0
miris sekarang ini apa yang tidak impor cangkul saja impor ahli hanya 1 tukang tipu adalah begitu enggak ketulungan plonga plongo akibat optimisme lebih 2019 ganti presiden plonga plongo dunning kruger effect,1,1,0,1,0,0,0,0,1,0,1,0
prabowo paksa kabur dan kini jadi akur uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
jangan jadi sial itu bagai zikir hari kita moga kurang dan jauh amin,0,1,0,0,0,0,0,0,0,0,0,0
bu mutmainah masih kenal bang gue dulu ajar islam suka ikut sih haha kalau kristen pas jumat kelas atau sabtu,0,0,0,0,0,0,0,0,0,0,0,0
pada sabtu 21 4 2018 pagi masyarakat adat badui akan kembali lanjut jalan tuju kantor gubernur banten di kawasan pusat perintah provinsi banten kawasan pusat perintah provinsi banten di curug kota serang seba baduy 2018 dw,0,0,0,0,0,0,0,0,0,0,0,0
tidak sensitif nih kenapa mesti pakai kata bom sih nanti orang malah ira wah di takjil ada bom bagaimana malah jadi bumerang kan,0,0,0,0,0,0,0,0,0,0,0,0
menteri lingkung hidup dan hutan upaya perata ekonomi lalu tora di kawasan hutan dan hutan sosial,0,0,0,0,0,0,0,0,0,0,0,0
represif anti islam,1,0,1,0,1,0,0,0,0,1,0,0
selamat jalan dana o tulis yang sentuh,0,0,0,0,0,0,0,0,0,0,0,0
itu bibir ky bebek,1,1,1,0,0,0,1,0,0,1,0,0
tidak perlu teman yang genius jika yang saja selalu ada untuk dan ada fil dan kamil begadang,0,0,0,0,0,0,0,0,0,0,0,0
mu siapa yang baik harus ajar,1,1,1,0,0,0,0,0,1,1,0,0
bukan kali yang coba bangkit kembali tapi orde baru sudah haus lagi,1,0,1,0,0,0,0,0,1,1,0,0
coba kalau adik perempuan kamu di begitu bisa terima tidak,1,1,1,0,0,0,0,0,1,1,0,0
dan tiga kerja komersial ciduk dari buah wisma di camat larut utara dan uniform resource locator,0,0,0,0,0,0,0,0,0,0,0,0
mungkin maksud yang nama sama lai kat,0,0,0,0,0,0,0,0,0,0,0,0
sementara itu ada yang sebut diri pak ai dakwah eh pimpin nya korupsi itu tak lebih baik dari partai indonesia,1,0,0,1,1,0,0,0,0,0,1,0
yang penting tidak asam bijak sih dil mbak,0,0,0,0,0,0,0,0,0,0,0,0
banget wkwk,0,0,0,0,0,0,0,0,0,0,0,0
gogobli beri mudah toko obat dan apotek dapat pasok obat cara online,0,0,0,0,0,0,0,0,0,0,0,0
deklarasi pilih kepala daerah 2018 aman dan anti hoaks warga jemur jabon,0,0,0,0,0,0,0,0,0,0,0,0
tahun ini masyarakat adat badui serah hasil panen kepada jabat sementara bupati lebak ino si rawita dan gubernur banten wahidin halim seba baduy 2018 direct message,0,0,0,0,0,0,0,0,0,0,0,0
tolak lupa usung abraham samad adalah partai demokrasi indonesia juang via kader nama trimedya panjaitan itu kenapa komisi berantas korupsi sudah mirip tim sukses jokowi,1,0,0,1,0,0,0,0,1,0,1,0
propaganda agama selalu ronta pimpin ulama atau ustaz tetapi bukti tidak pernah ada ulama ustaz yang tangkap apalagi buang ke boven goel yang ada adalah tahan nasionalisme dan ada bukti,0,0,0,0,0,0,0,0,0,0,0,0
calon presiden garansi umur hidup kalau rolex sih garansi umur hidup tahu kelas nya sts,1,0,1,0,0,0,0,0,1,1,0,0
bawah ubah jadi mentol,0,1,0,0,0,0,0,0,0,0,0,0
si sukmawati itu golong karena hanya yang tidak suka azan,1,1,1,0,0,0,0,0,1,1,0,0
in anak sama bapak sama tukang kibul sekolah tinggi biar pintar ini yang ada malah tambah bin,1,1,1,0,0,0,0,0,1,1,0,0
sudah pikun dia pro koruptor,1,0,1,0,0,0,0,0,1,1,0,0
yang bilang citra itu justru sedang laku citra itu sendiri tepat kayak prabowo,1,0,1,0,0,0,0,0,1,1,0,0
sementara panjang jalan kelak lambat muncul di telaga telaga bola mata kamu jerit,0,0,0,0,0,0,0,0,0,0,0,0
memang kamu pada,1,1,0,1,0,0,0,0,1,0,1,0
deklarasi pilih kepala daerah 2018 aman dan anti hoaks guru tk balongtani jabon,0,0,0,0,0,0,0,0,0,0,0,0
bantah dan sangkal anies sandi tidak bisa bungkam dan hapus jejak digital bahwa asma dewi adalah senopati andal,1,0,1,0,0,0,0,0,1,1,0,0
haha enggak deng nyaman lah cerita cerita sama sih walaupun hina terus akhir memang tapi senang bisa dekat sekarang dan tau benar oped orang bagaimana dari semua omong buruk tentang dia,0,1,0,0,0,0,0,0,0,0,0,0
himmler rupa pimpin divisi screenshoot dan bese a perwira screenshoot yang lain yakin bahwa yesus itu bukan orang yahudi tetapi orang ras arya,0,0,0,0,0,0,0,0,0,0,0,0
sebab aku rasa nak cari alam dekat luar ayo man duk peruk je tak best nak tegak tidak budaya luar,0,0,0,0,0,0,0,0,0,0,0,0
selain itu kalla grup juga bawah sekolah islam athirah dan yayasan kalla,0,0,0,0,0,0,0,0,0,0,0,0
anda memang tidak sepe i diktator yang kata anda diktator dan otoriter itu pasti kena rabun ayam,1,0,1,0,0,0,1,0,0,1,0,0
ahok keok taipan ancam akan lengser bila reklamasi gagal nih negara atur oleh jongos dan meneernya hadeuuuh,1,1,1,0,0,0,0,0,1,1,0,0
kenyataanya tuan akan impor bawang putih dari negara nkl yang 58 konsisten dengan ucap haram hukum konsumsi produk,1,0,1,0,0,0,0,0,1,1,0,0
ayo pak polisi tangkap dan usir sih raja kodok dari istana belum dia dan para cina hancur negara satu republik indonesia,1,1,0,1,0,1,0,0,0,0,0,1
direct message gue tidak balas pulsa hilang oi 70r,1,1,0,1,0,0,0,0,1,0,1,0
ulama mana yang dukung jokowi anti islam cuma samawi satu kolam sama jokowi bukan samawi,1,0,1,0,1,0,0,0,0,1,0,0
halo pak perintah yang anda pimpin mundur kata sih pak jokowi mundur saja uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
siapa ya kena sentil dari presiden jokowi siap asi,0,0,0,0,0,0,0,0,0,0,0,0
dosa fitnah umpama bunuh tak tau dar ke tidak yang cina buku islam fitnah itu lantak dia nih yang konon islam nih apa cerita,1,0,0,1,1,1,0,0,0,0,1,0
menteri agama jangan hanya omong doang harus umum ayat rampas halal allah subhanahu wa taala janji rampas salah harus buang,1,0,0,1,1,0,0,0,0,0,1,0
jangan mau bodoh dengan pihak yang bilang bosan dengan calon presiden jokowi dan prabowo lagi pilih presiden bukan saat coba coba cari yang baru yang tidak jelas pilih presiden adalah harus pilih presiden yang sudah bukti kerja untuk maju indonesia dan jokowi sudah buk,0,0,0,0,0,0,0,0,0,0,0,0
hitam sulawesi,0,0,0,0,0,0,0,0,0,0,0,0
itu memang biadab tidak ada satu pun yang budaya catet itu bukan partai indonesia korban,1,0,0,1,0,1,0,0,0,0,1,0
kunjung pangandaran kepala polisi daerah laksana pilih kepala daerah di jabar aman,0,0,0,0,0,0,0,0,0,0,0,0
kuala lumpur ayat al alquran yang jadi hujah oleh ulama untuk haram pilih bukan muslim bagai wakil rakyat apabila teliti benar rujuk kepada orang yang musuh islam dan anut,0,0,0,0,0,0,0,0,0,0,0,0
ustaz partai adil sejahtera yudi widiana tilap duit pak bahasa agama juz amp liqo felix kwetiau amp alumni 212 pada diam amp pura pura gilir bu sukma baca puisi pada teriak teriak surup,1,1,0,1,1,0,0,0,0,0,1,0
tidak bosan apa maki,0,0,0,0,0,0,0,0,0,0,0,0
bank kena virus blangsak,1,1,0,1,0,0,0,0,1,0,1,0
di bumi yang tua ini nyata jadi mimpi mana bumi yang renta ini pun be ambah tuli tak ada yang bicara apalagi dengar peduli pada sendiri makhluk sosial tanpa sosial dan dan elegi dengar pigura renata,0,0,0,0,0,0,0,0,0,0,0,0
ya betul makbul khaleel pelita semua sama kayu jangan kira lah kedai mamak harga yahudi,0,0,0,0,0,0,0,0,0,0,0,0
kasihan orang yang tinggal akibat teror bom,0,0,0,0,0,0,0,0,0,0,0,0
karena pak aimu partai demokrasi indonesia juang itu,1,1,0,1,0,0,0,0,1,0,1,0
cemburu macam sudah kawin,0,0,0,0,0,0,0,0,0,0,0,0
oke sudah sana sama mu,0,1,0,0,0,0,0,0,0,0,0,0
sedih gue baca komentar salah army tau akun bodong sudah,0,1,0,0,0,0,0,0,0,0,0,0
jalan ampera raya ada tulis prabowo presiden sekarang presiden siapa tolong liput,1,0,1,0,0,0,0,0,1,1,0,0
pernah tonton bagaimana tuan guru bajang kritik presiden di acara hari pers nasional itu cara tuan guru bajang santun dan tidak sakit kami mau tuan guru bajang,0,0,0,0,0,0,0,0,0,0,0,0
eh tetapi ya bicara pacar beda agama teman gue o unya beda agama tapi tetap sama yakin masing masing ibu islam ayah kristen bera i tidak apa apa dong,0,0,0,0,0,0,0,0,0,0,0,0
tidak sama sekali tidak kok nder karena hidup tanpa iya dong itu bagai sayur tanpa garam hambar dan wkwk,0,0,0,0,0,0,0,0,0,0,0,0
halo oposisi kasih kritik any body home,0,0,0,0,0,0,0,0,0,0,0,0
zakat pakai uang juga boleh dan itu anda kasih contoh yang nama hindu nusantara beda ibadah hari besar dan lain lain dengan hindu india yang surat pemberitahuan tahun itu tidak akan temu dalam islam karena rujuk dalam ibadah sudah pasti kitab suci hadis ijma dan aku,0,0,0,0,0,0,0,0,0,0,0,0
abadi ayo dukung timnas indonesia,0,0,0,0,0,0,0,0,0,0,0,0
mari cari pimpin yang kualitas bukan nyinyir jalan kayak prabowo uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
bismillaah dari lubuk hati yang paling dalam saya hanya ingin tuan guru bajang kh zainul majdi yang jadi presiden ri ikut insya allah kah tuan guru bajang untuk indonesia 2019,0,0,0,0,0,0,0,0,0,0,0,0
saya dukung ahok tetapi tidak rela beliau jadi gubernur telah khianat yang laku bagi besar warga jakarta uniform resource locator,1,0,1,0,0,0,0,0,1,1,0,0
ajar yang tidak laku hal demikian bukan bera i justru ia ajar yang dewasa dalam pikir karena paham apa makna didik bagi,0,0,0,0,0,0,0,0,0,0,0,0
banget sih punya member uniform resource locator,1,1,0,1,0,0,0,0,1,0,1,0
kejang kejang,1,0,0,1,0,1,0,0,0,0,1,0
